Date,Open,Close,High,Low,Volume
2018-06-04,7714.26,7487,7760.52,7446.5,32258.835115
2018-06-05,7487,7625,7679.49,7358,31722.973384
2018-06-06,7626.64,7658.84,7699,7467.05,27229.991898
2018-06-07,7658.79,7691.08,7765,7620,25062.227202
2018-06-08,7691.08,7603.44,7703.5,7531,23396.804671
2018-06-09,7603.44,7491.73,7683.98,7450,19339.885176
2018-06-10,7491.73,6764.99,7491.73,6622.81,52342.020032
2018-06-11,6765,6872,6922,6610,34552.162303
2018-06-12,6872,6530,6890.51,6435,36722.211191
2018-06-13,6530,6292.78,6627.6,6118.68,46185.5181
2018-06-14,6292.78,6635.98,6720,6260,44478.130837
2018-06-15,6638.67,6388.9,6666.66,6362.31,30018.329905
2018-06-16,6380.01,6483.98,6560,6320.86,22277.241147
2018-06-17,6482.5,6449.61,6589.03,6422,19847.247688
2018-06-18,6444.06,6712.46,6794.38,6380,31821.434995
2018-06-19,6711.39,6741.21,6841.74,6653,24311.421143
2018-06-20,6740,6761.51,6817.23,6551.81,26359.752452
2018-06-21,6763.21,6718.84,6795,6672.57,25428.854048
2018-06-22,6717.69,6045,6733.97,5918.94,52157.370833
2018-06-23,6045.92,6149.98,6260,6008.48,26622.788589
2018-06-24,6149.98,6136.97,6259.8,5750,47445.998955
2018-06-25,6137.95,6252,6350,6061.97,39164.515306
2018-06-26,6252,6070.78,6272.54,6035,19377.240484
2018-06-27,6065.89,6133.73,6190.43,5971,19225.671098
2018-06-28,6134.73,5853.98,6173.01,5827,30585.266026
2018-06-29,5851.01,6197.92,6300,5780,33911.287278
2018-06-30,6197.92,6390.07,6528.99,6186.03,37919.61284
2018-07-01,6391.08,6356.81,6441.06,6251,27562.965974
2018-07-02,6360.82,6615.29,6685,6271.62,36230.452264
2018-07-03,6615.29,6513.86,6679.35,6463.01,38657.781691
2018-07-04,6511.01,6586.98,6784.92,6441.11,23571.892777
2018-07-05,6585.53,6529.2,6712,6453.33,35071.972898
2018-07-06,6529.2,6609.78,6648.54,6425,29397.094748
2018-07-07,6609.79,6756.98,6818.16,6508.88,23973.876886
2018-07-08,6753.48,6712.1,6780,6667.44,24622.947794
2018-07-09,6712.1,6662.12,6802.06,6612.24,26732.40655
2018-07-10,6662.78,6296.91,6681,6263,38560.672702
2018-07-11,6296.91,6378.07,6406,6278.99,28715.498487
2018-07-12,6378.07,6250.57,6380.28,6070,31306.663348
2018-07-13,6251.4,6214.57,6350,6110,26375.325286
2018-07-14,6214.57,6251.99,6335,6178,17783.071999
2018-07-15,6250.9,6353.01,6395,6225.4,22979.211508
2018-07-16,6354.15,6723.35,6747.3,6330.4,36204.87708
2018-07-17,6723.33,7317.44,7468.99,6652.04,52105.423459
2018-07-18,7317.44,7381.9,7588.08,7225.38,59487.64345
2018-07-19,7381.88,7466.21,7576.28,7270,41218.256437
2018-07-20,7468.86,7337.53,7700,7273,46140.313447
2018-07-21,7337.47,7398.78,7458.47,7211,28886.490291
2018-07-22,7399.25,7394.79,7582.4,7335.5,30270.21844
2018-07-23,7394.78,7721.01,7833,7375,41646.346671
2018-07-24,7721.65,8397.24,8486,7696,60121.163749
2018-07-25,8397.24,8175.64,8491.77,8050,48257.649124
2018-07-26,8175.63,7920,8315.69,7850.06,43223.481682
2018-07-27,7920,8188.57,8285,7805,43671.005891
2018-07-28,8188.57,8225.04,8246.54,8067,26215.173839
2018-07-29,8225.04,8211,8294.51,8115,25531.226185
2018-07-30,8210.99,8173.92,8273,7866,39692.416542
2018-07-31,8171.4,7730.93,8180,7633,48296.915587
2018-08-01,7735.67,7604.58,7750,7430,42582.312932
2018-08-02,7600.08,7525.71,7709.46,7455.72,37665.696684
2018-08-03,7525.71,7418.78,7540,7282.44,44669.486047
2018-08-04,7412.27,7009.84,7494.81,6926,36288.42601
2018-08-05,7009.84,7024.19,7089.87,6882.29,32894.849782
2018-08-06,7024.19,6934.82,7160,6821,32760.191643
2018-08-07,6935,6720.06,7150.46,6670,45438.473501
2018-08-08,6720.63,6285,6721.54,6123,59550.536319
2018-08-09,6283.27,6529.79,6622.81,6178.6,51941.185111
2018-08-10,6529.79,6144.01,6575.88,6026.39,59034.974902
2018-08-11,6148.13,6232.35,6488,5971,47133.418555
2018-08-12,6222.55,6308.33,6472.3,6130,38567.770712
2018-08-13,6308.56,6246.35,6545,6145.04,53895.828783
2018-08-14,6248.25,6188.08,6250.33,5880,50186.745091
2018-08-15,6188.08,6267.16,6609,6172.11,68806.687026
2018-08-16,6265.27,6311.75,6480,6205.6,48515.254618
2018-08-17,6316,6584.49,6585,6285.4,57851.610803
2018-08-18,6579.04,6387.96,6620,6288,53742.322172
2018-08-19,6387.96,6477.53,6541,6300,45190.847994
2018-08-20,6477.53,6254.84,6530,6220,49435.55526
2018-08-21,6251,6480,6500,6235.08,41569.947408
2018-08-22,6479.98,6360.89,6882.54,6251.2,77909.391359
2018-08-23,6362.57,6525.01,6576.99,6342.28,40358.166825
2018-08-24,6525,6681.64,6725,6440.5,38305.675322
2018-08-25,6686.98,6733.64,6789,6650.61,19220.505929
2018-08-26,6733.64,6700,6775.27,6568,20107.297208
2018-08-27,6700,6908.64,6940.51,6646.5,37747.078747
2018-08-28,6907.26,7076.11,7135,6860,48352.917163
2018-08-29,7077,7031.22,7133.81,6912.34,43252.487392
2018-08-30,7033.21,6984.84,7063.63,6784.81,44716.77462
2018-08-31,6984.84,7011.21,7089,6888,40467.400638
2018-09-01,7011.21,7200.01,7275,7008.74,40323.414093
2018-09-02,7201.57,7302.01,7345.45,7127,39814.840352
2018-09-03,7302,7263.02,7338.28,7191.63,32396.018371
2018-09-04,7263,7359.06,7410,7227.17,35300.640518
2018-09-05,7359.05,6700,7397.3,6682,63715.256267
2018-09-06,6697.27,6516.01,6725,6265,60644.464227
2018-09-07,6516.84,6395.54,6544,6320,38906.28805
2018-09-08,6395.54,6185.05,6478,6111,38215.032171
2018-09-09,6185.06,6250.81,6441,6141.53,37053.92382
2018-09-10,6252.26,6312,6373.98,6221,32439.456432
2018-09-11,6311.99,6294.91,6404,6169.68,33104.88859
2018-09-12,6293,6338.62,6360,6192.37,31433.645939
2018-09-13,6338.62,6487.38,6535,6337.4,40465.063107
2018-09-14,6487.39,6476.63,6584.99,6385.62,37173.339277
2018-09-15,6476.63,6514.96,6565.45,6466.13,25243.656612
2018-09-16,6514.96,6505,6524.62,6370,27568.132897
2018-09-17,6500.08,6248.69,6533.84,6201,35987.254738
2018-09-18,6248.69,6336.45,6390,6224.98,32620.86667
2018-09-19,6336.39,6391.89,6517.7,6123,39044.080082
2018-09-20,6392,6492,6540,6325,25189.024728
2018-09-21,6492,6759.02,6784.86,6491,51779.343463
2018-09-22,6759.01,6723.05,6839.03,6627,29349.690667
2018-09-23,6723.05,6708,6788.23,6661.75,30286.229773
2018-09-24,6706.81,6581.39,6730,6557,35305.73991
2018-09-25,6581.42,6447.54,6584.01,6325.02,40301.029452
2018-09-26,6445.11,6465.12,6557.99,6379.7,33484.54207
2018-09-27,6467.84,6689.13,6750,6434,33087.428297
2018-09-28,6689.12,6634.58,6814.8,6540.88,42399.448523
2018-09-29,6634.58,6596.38,6636,6464.57,30255.9597
2018-09-30,6597.66,6626.57,6662,6533,27764.724519
2018-10-01,6626.57,6611.61,6667.09,6510,20621.506894
2018-10-02,6610,6525.79,6640,6494,28245.810088
2018-10-03,6525.79,6510,6549,6430,28451.969138
2018-10-04,6510.01,6593.79,6643.46,6505.09,20074.300818
2018-10-05,6591.69,6635.65,6697,6543.08,16096.552392
2018-10-06,6635.65,6594.27,6651,6566.77,10939.505391
2018-10-07,6596.44,6615.26,6640,6525,17406.831762
2018-10-08,6615.26,6673.01,6715.6,6587,23123.419541
2018-10-09,6673.01,6656.61,6685.38,6607,15354.779469
2018-10-10,6656.67,6631,6659.95,6530,15390.661444
2018-10-11,6630.21,6252.68,6633.92,6205,48712.400332
2018-10-12,6252.71,6298.01,6360,6209,29004.071419
2018-10-13,6298,6332.93,6345,6285.07,19098.070025
2018-10-14,6332.92,6339.34,6416,6308,15627.411314
2018-10-15,6339.34,6752.5,7680,6300,90748.031246
2018-10-16,6752.5,6759.27,6900,6670,27557.957764
2018-10-17,6762.76,6740.89,6811.12,6676.01,26641.431379
2018-10-18,6739.01,6618.96,6796,6567,20116.521941
2018-10-19,6618.96,6528.88,6648.14,6523,20772.60077
2018-10-20,6528.88,6588.4,6617.65,6505.55,19240.722247
2018-10-21,6585.72,6590.11,6663.9,6580,6515.357792
2018-10-22,6590.12,6581.2,6639,6535.27,16213.69266
2018-10-23,6581.2,6553.51,6595,6515.45,13856.601756
2018-10-24,6553.51,6565.5,6630,6547.53,11951.543977
2018-10-25,6566.81,6528.09,6575.09,6502.8,10342.701244
2018-10-26,6528.13,6538.63,6600,6515.01,9443.504156
2018-10-27,6538.63,6505.6,6558.35,6463.04,7776.907864
2018-10-28,6505.6,6489.93,6514.17,6453,5743.933728
2018-10-29,6489.93,6344.5,6505.01,6315,13827.224067
2018-10-30,6344.5,6330.87,6395,6317.01,8877.175385
2018-10-31,6330.01,6371.93,6428,6245.02,12148.888216
2018-11-01,6369.52,6410,6442.65,6348.66,9099.035841
2018-11-02,6410,6433.98,6460.34,6388.2,9739.440679
2018-11-03,6432.8,6387.09,6439.97,6345,7661.241476
2018-11-04,6388,6485.85,6525,6359,10592.394943
2018-11-05,6485.85,6468.99,6504.39,6431.02,8987.882156
2018-11-06,6468.99,6519.11,6531.31,6445.18,11926.565699
2018-11-07,6522.73,6578.46,6615.15,6509,14271.591117
2018-11-08,6578.46,6479.84,6594,6468.22,13259.789282
2018-11-09,6479.84,6419.99,6511.53,6391.01,11787.616583
2018-11-10,6419.99,6433.05,6475.55,6411,7714.829926
2018-11-11,6435.16,6449.81,6462.14,6355,8213.507117
2018-11-12,6450.71,6453.07,6497,6421,10132.782567
2018-11-13,6451.68,6457.66,6498,6391.15,11790.564933
2018-11-14,6458.98,5922.41,6482.84,5656.87,46478.964003
2018-11-15,5917.2,5753.4,5939.54,5403.42,47700.829401
2018-11-16,5757.09,5655.94,5782.89,5549.25,38721.802274
2018-11-17,5650.57,5628.29,5656.6,5565.43,26411.241413
2018-11-18,5630.49,5662,5738.17,5617,23844.999347
2018-11-19,5661.94,4910.03,5664,4855,70580.892856
2018-11-20,4913.4,4558.86,5048.24,4326,117380.95159
2018-11-21,4559.91,4661.07,4787.2,4413.85,61071.829475
2018-11-22,4661.08,4370,4721.77,4335,34531.119143
2018-11-23,4370.9,4420.61,4484,4222.94,49371.920322
2018-11-24,4415.63,3932.44,4527,3824.69,61693.111006
2018-11-25,3933.68,4085.78,4233,3652.66,101693.975588
2018-11-26,4088.69,3862.2,4206,3701,94503.750767
2018-11-27,3864.45,3875.21,3940,3689.12,67480.607212
2018-11-28,3875.63,4264.85,4394.47,3874.27,91983.567949
2018-11-29,4262.06,4295.84,4450.38,4125.65,73980.198669
2018-11-30,4295.72,4041.32,4341.36,3943,67758.446283
2018-12-01,4041.27,4190.02,4299.99,3963.01,44840.073481
2018-12-02,4190.98,4161.01,4312.99,4103.04,38912.15479
2018-12-03,4160.55,3884.01,4179,3827,49094.369163
2018-12-04,3884.76,3951.64,4085,3781,48489.551613
2018-12-05,3950.98,3769.84,3970,3745,44004.799448
2018-12-06,3768.44,3508.75,3899.99,3500,68378.796943
2018-12-07,3508.75,3403.55,3549.99,3224.6,95145.457442
2018-12-08,3403.57,3410.93,3495,3222,55365.949949
2018-12-09,3411.36,3545.37,3658,3394.04,45956.893296
2018-12-10,3548.49,3432.88,3610,3370.11,40989.244553
2018-12-11,3434.01,3380.39,3480,3324.32,35920.864154
2018-12-12,3379.23,3445,3492,3350,33922.931286
2018-12-13,3446.38,3302.06,3460,3255.5,40040.917013
2018-12-14,3302.06,3224.17,3335.39,3177,44492.983807
2018-12-15,3225.19,3211.72,3276.5,3156.26,29796.041436
2018-12-16,3211.71,3228.67,3294,3186,24628.808538
2018-12-17,3229.22,3509.08,3585,3216,66761.751697
2018-12-18,3509.03,3652.98,3678.59,3424.47,61369.615257
2018-12-19,3653,3662.22,3912.73,3622.55,94137.341014
2018-12-20,3660.01,4049.62,4120,3635,101543.835986
2018-12-21,4051.86,3838.66,4139.99,3764,82343.850112
2018-12-22,3840.25,3948.91,3979,3785,42822.350872
2018-12-23,3948.91,3929.71,4021.53,3870,40117.531529
2018-12-24,3929.71,4008.01,4198,3924.83,64647.809129
2018-12-25,4010.11,3745.79,4020,3646.41,62725.629432
2018-12-26,3745.56,3777.74,3837.15,3656.74,42629.375817
2018-12-27,3777.74,3567.91,3813.98,3535,44097.392912
2018-12-28,3567.89,3839.26,3887.25,3540.04,45964.304987
2018-12-29,3839,3695.32,3892,3670,38874.373903
2018-12-30,3696.71,3801.91,3903.5,3657.9,33222.369262
2018-12-31,3803.12,3702.9,3810,3630.33,29991.77835
2019-01-01,3701.23,3797.14,3810.16,3642,23741.687033
2019-01-02,3796.45,3858.56,3882.14,3750.45,35156.463369
2019-01-03,3857.57,3766.78,3862.74,3730,29406.948359
2019-01-04,3767.2,3792.01,3823.64,3703.57,29519.554671
2019-01-05,3790.09,3770.96,3840.99,3751,30490.667751
2019-01-06,3771.12,3987.6,4027.71,3740,36553.806709
2019-01-07,3987.62,3975.45,4017.9,3921.53,31869.846264
2019-01-08,3976.76,3955.13,4069.8,3903,38901.423122
2019-01-09,3955.45,3966.65,4006.81,3930.04,28989.439511
2019-01-10,3966.06,3585.88,3996.01,3540,59402.22851
2019-01-11,3585.88,3601.31,3658,3465,38338.654733
2019-01-12,3601.31,3583.13,3618.19,3530,21999.928354
2019-01-13,3584.1,3476.81,3611.1,3441.3,26385.757454
2019-01-14,3477.56,3626.09,3671.87,3467.02,35235.211215
2019-01-15,3626.08,3553.06,3648.42,3516.62,34137.997459
2019-01-16,3553.06,3591.84,3645,3543.51,27480.179977
2019-01-17,3591.84,3616.21,3634.7,3530.39,29755.440838
2019-01-18,3613.32,3594.87,3620,3565.75,22713.446755
2019-01-19,3594.87,3665.3,3720,3594.23,22171.578123
2019-01-20,3665.75,3539.28,3693.73,3475,27901.938598
2019-01-21,3539.26,3526.9,3559.51,3475.5,19644.436839
2019-01-22,3526.88,3570.93,3608.5,3434.85,29336.442967
2019-01-23,3570.41,3552.82,3607.98,3514.5,24938.842698
2019-01-24,3552.97,3569.62,3589,3529.22,20826.25118
2019-01-25,3569.07,3565.29,3587.15,3522.51,17608.346671
2019-01-26,3566.69,3565.25,3662.94,3545,19476.532344
2019-01-27,3565.62,3550.84,3579,3486,22735.598162
2019-01-28,3550.05,3434.15,3557.75,3380.27,40405.111401
2019-01-29,3434,3411.04,3443.45,3349.92,29544.928977
2019-01-30,3410.04,3458.18,3478,3387.1,23968.260243
2019-01-31,3457.5,3434.1,3489.2,3418.8,29607.190253
2019-02-01,3434.1,3462.07,3488,3401.2,25260.476159
2019-02-02,3462.2,3504.77,3526.4,3440.29,17920.802
2019-02-03,3504.06,3458.11,3511.09,3426,19867.33639
2019-02-04,3458.11,3463.22,3484.88,3433.31,23131.981108
2019-02-05,3463.22,3471.59,3478.97,3448.43,25264.41503
2019-02-06,3471.57,3405.37,3482.72,3380,35310.244846
2019-02-07,3407,3398.4,3426.45,3390,18665.538638
2019-02-08,3398.4,3659.04,3733.58,3373.1,47968.058013
2019-02-09,3660.27,3665.18,3680.02,3625.13,24759.833719
2019-02-10,3665.18,3680.06,3684.99,3609.76,23250.602634
2019-02-11,3679.75,3631.05,3684.9,3615.53,24954.614571
2019-02-12,3631.05,3631.46,3667.6,3582.34,29479.59823
2019-02-13,3631.51,3609.4,3670,3591.75,25773.997648
